Accession,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo_Location,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release_Date,Molecule_type
MW396469,Dengue virus type 3,Orthoflavivirus denguei,1,IN068,10668,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Shirin,T., Rahman,A., Hasan,S., Akram,A., Alam,A.A.N., Sultana,S., Hossain,S., Flora,M.S., Hossain,M.M.",2019-08-01,2020-12-27,ssRNA(+)
LC436667,dengue virus type I,Orthoflavivirus denguei,1,B17-1387,10673,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436668,dengue virus type I,Orthoflavivirus denguei,1,B17-1547,10673,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-11,2020-06-03,ssRNA(+)
LC436669,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1357,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436670,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1431,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436671,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1482,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436672,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1489,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436673,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1556,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-11,2020-06-03,ssRNA(+)
LC436674,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1571,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-11,2020-06-03,ssRNA(+)
LC436675,Dengue virus type 2,Orthoflavivirus denguei,2,B17-1634,10671,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-12,2020-06-03,ssRNA(+)
LC436676,Dengue virus type 3,Orthoflavivirus denguei,3,B17-1471,10666,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
LC436677,Dengue virus type 3,Orthoflavivirus denguei,3,B17-1479,10666,complete,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Phadungsombat,J., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Rahim,R., Hasan,A., Lin,M.Y., Takasaki,T., Rahman,M., Shioda,T.",2017-10,2020-06-03,ssRNA(+)
MN328061,Dengue virus type 2,Orthoflavivirus denguei,2,CHRF_DenV002,10699,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Saha,S., Malaker,R., Sajib,M.S.I., Hasanuzzaman,M., DeRisi,J.L., Saha,S.K.",2019-07-29,2019-10-02,ssRNA(+)
MN400313,Dengue virus type 2,Orthoflavivirus denguei,2,MMC14,437,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-06,2019-10-02,ssRNA(+)
MN400314,Dengue virus type 2,Orthoflavivirus denguei,2,MMC17,437,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-20,2019-10-02,ssRNA(+)
MN400315,Dengue virus type 2,Orthoflavivirus denguei,2,MMC18,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-15,2019-10-02,ssRNA(+)
MN400316,Dengue virus type 2,Orthoflavivirus denguei,2,MMC23,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-15,2019-10-02,ssRNA(+)
MN400317,Dengue virus type 2,Orthoflavivirus denguei,2,MMC24,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-30,2019-10-02,ssRNA(+)
MN400318,Dengue virus type 2,Orthoflavivirus denguei,2,MMC25,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-29,2019-10-02,ssRNA(+)
MN400319,Dengue virus type 2,Orthoflavivirus denguei,2,MMC27,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-01,2019-10-02,ssRNA(+)
MN400320,Dengue virus type 2,Orthoflavivirus denguei,2,MMC28,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-05,2019-10-02,ssRNA(+)
MN400321,Dengue virus type 2,Orthoflavivirus denguei,2,MMC29,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-03,2019-10-02,ssRNA(+)
MN400322,Dengue virus type 2,Orthoflavivirus denguei,2,MMC31,455,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-02,2019-10-02,ssRNA(+)
MN400323,Dengue virus type 2,Orthoflavivirus denguei,2,MMC32,440,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-03,2019-10-02,ssRNA(+)
MN400324,Dengue virus type 2,Orthoflavivirus denguei,2,MMC34,440,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-05,2019-10-02,ssRNA(+)
MN400325,Dengue virus type 2,Orthoflavivirus denguei,2,MMC37,455,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-15,2019-10-02,ssRNA(+)
MN400326,Dengue virus type 3,Orthoflavivirus denguei,3,MMC13,452,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-12,2019-10-02,ssRNA(+)
MN400327,Dengue virus type 3,Orthoflavivirus denguei,3,MMC15,440,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-28,2019-10-02,ssRNA(+)
MN400328,Dengue virus type 3,Orthoflavivirus denguei,3,MMC16,440,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-03,2019-10-02,ssRNA(+)
MN400329,Dengue virus type 3,Orthoflavivirus denguei,3,MMC20,464,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-15,2019-10-02,ssRNA(+)
MN400330,Dengue virus type 3,Orthoflavivirus denguei,3,MMC21,455,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-18,2019-10-02,ssRNA(+)
MN400331,Dengue virus type 3,Orthoflavivirus denguei,3,MMC30,456,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-26,2019-10-02,ssRNA(+)
MN400332,Dengue virus type 3,Orthoflavivirus denguei,3,MMC33,444,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-02,2019-10-02,ssRNA(+)
MN400333,Dengue virus type 3,Orthoflavivirus denguei,3,MMC35,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-09-16,2019-10-02,ssRNA(+)
MN400334,Dengue virus type 3,Orthoflavivirus denguei,3,MMC36,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-28,2019-10-02,ssRNA(+)
MN400335,Dengue virus type 3,Orthoflavivirus denguei,3,MMC38,446,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-14,2019-10-02,ssRNA(+)
MN400336,Dengue virus type 3,Orthoflavivirus denguei,3,MMC39,443,partial,Bangladesh,Bangladesh,Homo sapiens,blood,"Aung,M.S., Ahmed,F.U., Paul,S.K., Kobayashi,N.",2018-10-04,2019-10-02,ssRNA(+)
LC472306,dengue virus type I,Orthoflavivirus denguei,1,41n-S984,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472307,dengue virus type I,Orthoflavivirus denguei,1,43n-S1171,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472308,dengue virus type I,Orthoflavivirus denguei,1,44n-S1177,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472309,dengue virus type I,Orthoflavivirus denguei,1,45n-S1190,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472310,dengue virus type I,Orthoflavivirus denguei,1,46n-S1387,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472311,dengue virus type I,Orthoflavivirus denguei,1,47n-S1524,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472312,dengue virus type I,Orthoflavivirus denguei,1,48n-S1547,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472313,Dengue virus type 2,Orthoflavivirus denguei,2,2n-S1565,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472314,Dengue virus type 2,Orthoflavivirus denguei,2,4n-S1489,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472315,Dengue virus type 2,Orthoflavivirus denguei,2,5n-S1473,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472316,Dengue virus type 2,Orthoflavivirus denguei,2,8n-S1357,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472317,Dengue virus type 2,Orthoflavivirus denguei,2,10n-S1634,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472318,Dengue virus type 2,Orthoflavivirus denguei,2,11n-S1571,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472319,Dengue virus type 2,Orthoflavivirus denguei,2,12n-S1556,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472320,Dengue virus type 2,Orthoflavivirus denguei,2,13n-S1496,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472321,Dengue virus type 2,Orthoflavivirus denguei,2,14n-S1482,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472322,Dengue virus type 2,Orthoflavivirus denguei,2,15n-S1449,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472323,Dengue virus type 2,Orthoflavivirus denguei,2,16n-S1431,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472324,Dengue virus type 2,Orthoflavivirus denguei,2,25n-S882,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472325,Dengue virus type 2,Orthoflavivirus denguei,2,26n-S892,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472326,Dengue virus type 2,Orthoflavivirus denguei,2,27n-S919,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472327,Dengue virus type 2,Orthoflavivirus denguei,2,28n-S931,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472328,Dengue virus type 2,Orthoflavivirus denguei,2,29n-S939,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472329,Dengue virus type 2,Orthoflavivirus denguei,2,30n-S942,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472330,Dengue virus type 2,Orthoflavivirus denguei,2,32n-S965,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472331,Dengue virus type 2,Orthoflavivirus denguei,2,34n-S1002,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472332,Dengue virus type 2,Orthoflavivirus denguei,2,35n-S1003,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472333,Dengue virus type 2,Orthoflavivirus denguei,2,36n-S1004,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472334,Dengue virus type 2,Orthoflavivirus denguei,2,37n-S1021,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472335,Dengue virus type 2,Orthoflavivirus denguei,2,38n-S1022,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472336,Dengue virus type 2,Orthoflavivirus denguei,2,39n-S1029,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472337,Dengue virus type 2,Orthoflavivirus denguei,2,49n-S1048,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472338,Dengue virus type 2,Orthoflavivirus denguei,2,51n-S1056,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472339,Dengue virus type 2,Orthoflavivirus denguei,2,52n-S1057,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472340,Dengue virus type 2,Orthoflavivirus denguei,2,53n-S1058,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472341,Dengue virus type 2,Orthoflavivirus denguei,2,54n-S1060,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472342,Dengue virus type 2,Orthoflavivirus denguei,2,55n-S1092,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472343,Dengue virus type 2,Orthoflavivirus denguei,2,56n-S1105,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472344,Dengue virus type 2,Orthoflavivirus denguei,2,57n-S1108,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472345,Dengue virus type 2,Orthoflavivirus denguei,2,59n-S1110,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472346,Dengue virus type 2,Orthoflavivirus denguei,2,61n-S1114,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472347,Dengue virus type 2,Orthoflavivirus denguei,2,62n-S1116,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472348,Dengue virus type 2,Orthoflavivirus denguei,2,63n-S1118,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472349,Dengue virus type 2,Orthoflavivirus denguei,2,64n-S1136,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472350,Dengue virus type 2,Orthoflavivirus denguei,2,65n-S1186,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472351,Dengue virus type 2,Orthoflavivirus denguei,2,66n-S1214,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472352,Dengue virus type 2,Orthoflavivirus denguei,2,67n-S1218,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
LC472353,Dengue virus type 2,Orthoflavivirus denguei,2,68n-S1224,1056,partial,Bangladesh,Bangladesh,Homo sapiens,,"Suzuki,K., Nakayama,E.E., Saito,A., Egawa,A., Sato,T., Phadunsambat,J., Rahim,R., Hasan,A., Iwamoto,H., Rahman,M., Shioda,T., Nakayama,E.",2017,2019-08-20,ssRNA(+)
